,ref_id,client_division,description,vendor,contract_value,contract_date,type,date_won,currency
2157,GM16.5,Children’s Services,"Amendment - To increase the Purchase Order value by $23,621.00(exclusive of taxes) to cover the 2013/2014 SAS products Software Support & Maintenance for the period from September 30, 2013 to September 29, 2014",sas institute inc,23621.0,12/16/2013,non-competitive,,CAD
2158,GM 32.20,Information & Technology,"Amended the contract by $1,501,966.74 to cover the software maintenace from January 1, 2014 to December 31, 2014.",novell canada ltd,1501966.74,01/01/2014,non-competitive,,CAD
2159,GM32.20,Toronto Water,"Amendment - To increase the Purchase Order value by $174,050.39 (exclusive of taxes) for the Avantis Software maintenance and support during the period from January 1, 2014 to December 31, 2014",,174050.39,12/11/2013,non-competitive,,CAD
2160,GM 16.5,"Social Development, Finance & Administration","Amended PO in the amount of $7,650.00 (exclusive of taxes) for additional Support & Maintenance for the CCI System.",quatro group software system inc,7650.0,12/11/2013,non-competitive,,CAD
2161,GM16.5,Engineering & Construction Services - Engineering Services,"Amendment - To increase the Purchase Order value by $11,097.00(exclusive of taxes) for the provision of MicroStation Productivity Toolkit -V7 and V8 Maintenance renewal for the period from December 16, 2013 to December 15, 2014",,11097.0,12/06/2013,non-competitive,,CAD
2162,GM32.20,Toronto Water,"Amendment - To increase the Purchase Order value by $209,431.76 (exclusive of taxes) for the annual Hansen 7.x software support and maintenance from Jan 1, 2014 to Dec 31, 2014",,209431.76,12/02/2013,non-competitive,,CAD
2163,8171,Revenue Services,For Micro Focus Software product linceses,,70000.0,12/05/2013,non-competitive,,CAD
2164,GM 32.20,Fire Services,Amendment to Blanket Contract for the 4th year software maintenance.,intergraph canada ltd,326760.0,01/01/2014,non-competitive,,CAD
2165,GM 32.20,Information & Technology,Amendment to Purchase Order for 2014 annual software maintenance.,chassels computer systems inc,18566.46,01/01/2014,non-competitive,,CAD
2166,8243,Solid Waste Management Services,For the provision of Professional Engineering Consulting services in respect to the Morningside Landfill Site,conestogarovers   associates ltd,192726.34,11/20/2013,non-competitive,,CAD
2167,PW20.3,Engineering & Construction Services - Capital Works Delivery,To provide Construction Management and Administration of work in regard to reconfiguration of Front Street West between Bay Street and York Street,ttc  toronto transit commission,8849557.52,11/19/2013,non-competitive,,CAD
2168,8244,Legal Services,"Amendment - To increase the Purchase Order value by $50,000.00(exclusive of taxes)for Legal Services in respect of the representation of the City and advice required for the review of deal terms and negotiations respecting the assumption of the BIXI Toronto operation ",davis llp,50000.0,11/13/2013,non-competitive,,CAD
2169,GM32.20,Information & Technology,"Amendment - To increase the Purchase Order value by $272,390.30 (exclusive of taxes)for the provision of CSDC Software Support & Maintenance for the period from November 1, 2013 to October 31, 2014",csdc systems inc,272390.3,11/04/2013,non-competitive,,CAD
2170,GM16.5,Information & Technology,"Amendment - To increase the Purchase Order value by $25,920.00 (exclusive of taxes) for the Chameleon/CMS unlimited Software Support & Maintenance for the period from January 1, 2014 to Dec 31, 2014",hlp incchameleon software products,25920.0,11/04/2013,non-competitive,,CAD
2171,8150,Corporate Finance,For the implementation of Risk Management Information Solution (RMIS) through migration of City's existing STARS professional Edition version 8.10 to STARS Enterprise version 12.2,cs stars llc,67867.0,10/30/2013,non-competitive,,CAD
2172,GM  32.20,Information & Technology,"Amendedment - Increased the contract amount by $8,251.80 for the provision of software maintenance and support for an additional 102 licences purchased in 2013.",attachemate canada ltd,8251.8,10/30/2013,non-competitive,,CAD
2173,8237,City Planning,To provide Peer Review of Noise Impact and Vibration Feasibility Study,jade acoustics inc,7700.0,10/25/2013,non-competitive,,CAD
2174,8236,City Planning,To provide Peer Review of Air Quality Assessment report and addendum report,rwdi air inc,12450.0,10/25/2013,non-competitive,,CAD
2175,8228,Fire Services,"Amendment - To increase the Purchase Order value by $56,895(exclusive of taxes) for the QuatroTime/TMS upgrade-FPARS and QuatroTime modifications 2013  ",quatro group software system inc,56895.0,10/23/2013,non-competitive,,CAD
2176,8235,Information & Technology,"For the non-exclusive supply of Microsoft Licences and the supply of desktop and server lifecycle replacement software for the Information & Technology Division, on an as and when required basis, from October 1, 2013 to March 31, 2014",compugen inc,500000.0,10/11/2013,non-competitive,,CAD
2177,8222,Corporate Finance,"Amendment - Increased contract in the amount of $33,655.50 (exclusive of taxes)for the Special Contribution Module. Change Order No. 2013-004.",quatro group software,33655.5,10/17/2013,non-competitive,,CAD
2178,GM16.5,Fire Services,For the provision of Annual Maintenance and Support Services for Deccan applications,,77120.0,10/17/2013,non-competitive,,CAD
2179,8234,Solid Waste Management Services,For the supply and delivery of disposable bags for deep collection system in varous City of Toronto Parks,molok north america ltd,3984.0,10/15/2013,non-competitive,,CAD
2180,8231,Legal Services,For the provision of legal services in respect of the representation of the City and advice required for the review of deal terms and negotiations respecting the assumption of the BIXI Toronto operation,davis llp,50000.0,10/03/2013,non-competitive,,CAD
2181,8210,Engineering & Construction Services - Capital Works Delivery,"Amendment - To increase the Purchase Order value by $72,445.00(exclusive of taxes) for professional services related to the design, preparation of tender documents and, contract administration services for emergency work on the Dufferin Street Bridge over Metrolinx/Go Transit Rail Corridor",,72445.0,10/03/2013,non-competitive,,CAD
2182,8230,Economic Development & Culture,For the custom fabrication of steel support structure for AI WEIWEI Sculpture at Nathan Phillips Square,symphony interactive,119900.0,10/01/2013,non-competitive,,CAD
2183,GM32.20 and GM16.5,Information & Technology,"Amendment - To increase the Purchase Order value by $276,098.02 (exclusive of taxes) for the provision of Software Licence Maintenance, Application Maintenance, user and upgrade support for software and integrated software for the period from July 1, 2013 to June 30, 2014",the active network ltd,276098.02,09/26/2013,non-competitive,,CAD
2184,8167,Toronto Water,For the provision of the two leased Kyocera Taskalfa 4550ci and Kyocera/TA-4550CI digital photocopiers at Island Water Treat Plant and R.C. Harris Water Treatment Plant respectively,4 office automation ltd,12786.55,09/25/2013,non-competitive,,CAD
2185,8203,Engineering & Construction Services - Capital Works Delivery,To provide professional services for the Engineering Assessment of Wet Weather Flow (WWF) and Waterfront Sanitary Servicing Plan (WSSP) designs impact on a new Integrated Pumping Station at the Ashbridges Bay Treatment Plant,black  veatch,278932.0,09/23/2013,non-competitive,,CAD
2186,GM32.20 and GM16.5,Information & Technology,"Amendment - To increase the Purchase Order value by $67,621.92 (exclusive of taxes) for the annual Support & Maintenance of Vignette Content Suite Standard and Dynamic Portal during the period from October 1, 2013 to September 30, 2014",open text inc,67621.92,09/20/2013,non-competitive,,CAD
2187,GM32.20,Information & Technology,"Amendment - To increase the Purchase Order value by $325,000(exclusive of taxes) for IBM Hardware annual Support & Maintenance during the period from Januaryv1, 2014 to December 31, 2014",,325000.0,09/13/2013,non-competitive,,CAD
2188,GM32.20,Information & Technology,"Amendment - To increase the Purchase Order value by $825,000(exclusive of taxes) for SUN Hardware annual Support & Maintenance during the period from January 1, 2014 to December 31, 2014",,825000.0,09/13/2013,non-competitive,,CAD
2189,GM16.5,Public Health,"Amendment - To increase the Purchase Order value by $43,054(exclusive of taxes) for  IBM SPSS annual Support & Maintenance during the period from October 1, 2013 to September 30, 2014",,43054.0,09/13/2013,non-competitive,,CAD
2190,GM32.20,Human Resources,"Amendment - To increase the Purchase Order value by $85,867.05 (exclusive of taxes) for the ISDM annual Support & Maintenance during the period from January 1, 2013 to December 31, 2013",quatro group software system inc,85867.05,09/13/2013,non-competitive,,CAD
2191,GM16.5,Public Health,"Amendment - To increase the Purchase Order value by $15,883 (exclusive of taxes) for  WNDW Government of Canada PC SAS Bundle annual Support & Maintenance during the period from October 1, 2013 to September 30, 2014",,15883.0,09/13/2013,non-competitive,,CAD
2192,GM32.20,Information & Technology,"Amendment - To increase the Purchase Order value by $50,000 (exclusive of taxes) for the provision of CA Support & Maintenance Services for the period from January 1, 2014 to December 31, 2014",,50000.0,09/13/2013,non-competitive,,CAD
2193,8219,Long-Term Care Homes & Services,For the provision of Physiotherapy Services in Long-Term Care Homes,achieva health,225000.0,09/22/2013,non-competitive,,CAD
2194,8218,Long-Term Care Homes & Services,For the provision of Physiotherapy Services in Long-Term Care Homes,centric health corporation,225000.0,08/22/2013,non-competitive,,CAD
2195,GM16.5,Toronto Water,For the provision of CTSpec Sewer Software and Maintenance,ctspec inc,65883.99,09/03/2013,non-competitive,,CAD
2196,8204,Engineering & Construction Services - Capital Works Delivery,For the provision of Subsurface Utility Engineering/Mapping Services,t2 utility engineers inc,416374.74,09/04/2013,non-competitive,,CAD
2197,8135,Emergency Medical Services,"FOR THE PROVISION OF SUPPORT ENHANCEMENTS, DEVELOPMENT AND TESTING FOR THE TMS SOFTWARE SYSTEM FOR THE PERIOD FROM JANUARY 1, 2013 TO DECEMBER 31, 2015.",quatro group software system inc,210000.0,01/01/2013,non-competitive,,CAD
2198,GM30.18,311 Toronto,"Amendment - To increase the contract value by $3,905.45(exclusive of taxes) for the Lagan Software Support & Maintenance and Certification Fees during  the period from September 22, 2013 to September 21, 2014",lagan technologies inc,3905.45,08/14/2013,non-competitive,,CAD
2199,8212,Transportation Services,"For the supply, delivery and installation of products related to the street furniture program",astral media affichage,57375.21,08/14/2013,non-competitive,,CAD
2200,8207,Information & Technology,To provide IT professional service with Web Experience Management (WEM) product on the Web Revitalization Project,open text corporation,101000.0,08/13/2013,non-competitive,,CAD
2201,8187,Solid Waste Management Services,Purchase of 20 front-end bulk bin containers for the City's Green Bin Program at multi-residential buildings.,rehrig pacific co,13560.0,08/02/2013,non-competitive,,CAD
2202,8194,Toronto Water,"For the provision of Emergency oil spill cleanup at 185 Midwest Road on March 29, 2013",john knox pumping service,11826.31,08/02/2013,non-competitive,,CAD
2203,8197,Information & Technology,"To provide support to the City of Toronto for the planning, architecture and design of the Exchange 2013 email system",,250000.0,07/31/2013,non-competitive,,CAD
2204,CD25.1,Fire Services,"Amendment- To increase the contract value by $126,029.99 (exclusive of taxes)and extend the contract expiry date to September 30, 2014 for the provision of professional medical services as required by the Toronto Fire Service",dr noah a forman,126029.99,08/01/2013,non-competitive,,CAD
2205,8201,Toronto Water,"Amendment - To increase the contract value by $141,200(exclusive of taxes) for the supply of parts, service and repairs to Humboldt centrifuges",andritz seperation,141200.0,07/31/2013,non-competitive,,CAD
2206,8206,Information & Technology,"Amendment - The contract expiry date has been extended to December 31, 2013 from June 30, 2013 with no change to the target value.  For the provision of Legal Services.",mann symons llp,0.0,07/25/2013,non-competitive,,CAD
2207,8177,Solid Waste Management Services,"For the provision of electrical, water and sewer service connections for modular office at the Dufferin Waste Management Facility.",alltrade industrial contractors,151799.0,06/05/2013,non-competitive,,CAD
2208,8180,Facilities Operations,"For the supply of all labour, equipment, materials necessary for Plumbing and Mechanical Services for maintenance, preventative maintenance, emergency and other work as required to various City of Toronto locations, for the period from July 16, 2013 to October 31, 2013.",active mechanical,350000.0,07/16/2013,non-competitive,,CAD
2209,GM22.11,"Parks, Forestry & Recreation",To operate a horseback riding camp at the Clairville Conservation Area for the 2013 season,claireville ranch,37005.0,07/02/2013,non-competitive,,CAD
2210,8161,Toronto Water,"Provision of InfoWorks CS, InfoWorks CS Viewer, InfoWorks ICM, InfoNet, InfoNet Exchange (free - no charge) network licences.",innovyze inc,185906.26,07/12/2013,non-competitive,,CAD
2211,CD19.5,"Social Development, Finance & Administration","Provision of access to aggregate community data to the City & it's community-based partner organizations for the term from April 1, 2013 to March 31, 2017.",canadian council on social development,80459.91,04/01/2013,non-competitive,,CAD
2212,GM32.20,Toronto Water,"Amendment - To increase the Purchase Order value by $30,000.00(exclusive of taxes) for the provision of iPACS maintenance fee from July 1, 2013 to June 30, 2014",enfotech  consulting inc,30000.0,06/26/2013,non-competitive,,CAD
2213,GM32.20,Toronto Water,"Amendment - To increase the Purchase Order value by $144,811.75(exclusive of taxes) for the provision of Software Support & Maintenance Services for the period from July 1, 2013 to June 30, 2014",cherniak software development corporation,144811.75,06/26/2013,non-competitive,,CAD
2214,GM32.20,Toronto Water,"Amendment - To increase the Purchase Order value by $88,071.96(exclusive of taxes) for the provision of Software AG Product Support & Maintenance Services for the period from August 1, 2013 to July 31, 2014",,88071.96,06/26/2013,non-competitive,,CAD
2215,8176,Engineering & Construction Services - Engineering Services,"Amendment - to extend completion date to December 31, 2013 For the provision of contracted professional services on an Emergency basis for the implementation of a geotechnical program related to various permanent by-pass options around the distressed portion of the Coxwell Sanitary Trunk Sewer",mmm group,0.0,06/12/2013,non-competitive,,CAD
2216,8188,Information & Technology,"For the non-exclusive supply, delivery, installation, and warranty of desktops, notebooks, tablets, tough books, thin client devices, printers, related Hardware, Software and Services",compugen inc,420000.0,06/04/2013,non-competitive,,CAD
2217,8179,City Planning,To provide Project Management Services for the City's Official Plan 5-Year review of the Transportation Plan,,98310.0,05/31/2013,non-competitive,,CAD
2218,8190,Transportation Services,"Amendment - to extend the validity date to June 30, 2015 and increase the target value by $140,000 (exclusive of taxes) for the supply, printing and delivery of Parking permits and Renewal notices.",moore wallace inc,140000.0,07/01/2013,non-competitive,,CAD
2219,8196,Information & Technology,For the provision of five (5) Production Use Service CPU core licences and maintenance.,open text corporation,166030.02,06/27/2013,non-competitive,,CAD
2220,GM 32.20,Long-Term Care Homes & Services,"Amendment - For the provision of software maintenance for the period of January 1, 2013 to December 31, 2013 all in accordance with the Quote #884-37427 dated April 24, 2013, per the terms of the Agreement dated December 15, 1992 and subsequent amending Agreement dated January 1, 2013 including Schedule D.",campana system inc,84096.0,05/17/2013,non-competitive,,CAD
2221,GM 18.11,Information & Technology,"Provision of support and maintenance of Oracle Licenses, and for the purchase of new Licenses, for the period from January 1, 2013 to December 31, 2017.  All in accordance with the Oracle License and Services Agreement V110711",oracle canada ulc,24348667.0,01/01/2013,non-competitive,,CAD
2222,GM23.15,Public Health,"The validity end date of the contract has been extended to December 31, 2013 for the supply and delivery of gift certificates to be used by staff in Public Health Division for both the Healthy Family and Healthy Living Services programs for the period from October 1, 2006 to September 30, 2008.",metro ontario inc,606000.0,04/18/2013,non-competitive,,CAD
2223,GM5.7,Corporate Finance,"Amendment - Increase by $90,000 from $161,000 to a revised total amount of $251,000 for the 2013 Credit Rating Services, all in accordance with the Letter of Engagement dated April 23, 2013.",dbrs limited,90000.0,04/03/2013,non-competitive,,CAD
2224,PE17.2,"Parks, Forestry & Recreation","For the provision of Arial Spray Services for Gypsy Moth Project all in accordance with the Agreement dated April 10, 2013.",zimmer air service inc,411120.0,04/26/2013,non-competitive,,CAD
2225,8168,311 Toronto,To provide professional service for the installation of Lagan ECM version 8.0.5,lagan technologies inc,265486.73,04/30/2013,non-competitive,,CAD
2226,GM 32.20,"Pension, Payroll & Employee Benefits","Amendment - For the provision of software support from January 1, 2013 to December 31, 2013 for the Pension, Payroll and Benefits Division as per the Quatro Group 2013 Support Contract dated December 1, 2012 and the terms and Conditions of the Master Agreement dated January 1, 2006.",quatro group software system inc,110657.21,04/15/2013,non-competitive,,CAD
2227,8170,Emergency Medical Services,"Provision of support, maintenance, upgrades and parts for the Locution Voice Alerting System as required by Toronto Emergency Medical Services (Toronto EMS) for the period from May 1, 2013 to April 30, 2017.",locutions systems inc,260000.0,05/01/2013,non-competitive,,CAD
2228,8166,Solid Waste Management Services,Rental of MRF Temporary Office Space at 35 Vanley Crescent for the Solid Waste Management Services Division.,modspace financial services canada ltd,231405.0,04/22/2013,non-competitive,,CAD
2229,8156,Engineering & Construction Services - Engineering Services,"Provision of Contracted Professional Services for pre-design and detailed design services, contract administration and post construction services for the repair of the main deck of F.G. Gardiner Expressway between Jarvis St and Don Roadway.",mccormick rankin corporation,336645.0,04/12/2013,non-competitive,,CAD
2230,8162,Toronto Water,"For the supply and delivery of 2"" and 6"" SITRANS MAG 8000 electromagnetic water meters",measuremax inc,91679.98,04/09/2013,non-competitive,,CAD
2231,8146,Engineering & Construction Services - Engineering Review,"Amendment in the amount of $135,000.00 for an additional one year service of a Senior Environmental Specialist.",terrapex environmental limited,135000.0,04/05/2013,non-competitive,,CAD
2232,8164,Economic Development & Culture,"For the provision of Scotiabank Nuit Blanche website design all in accordance with the Statement of Work V2.0 dated March 6, 2013.",devlin digital inc,35000.0,04/05/2013,non-competitive,,CAD
2233,GM 16.5,Information & Technology,"G3 Support and Maintenance and Websphere Maintenance for the period April 1, 2013 to March 31, 2014.",csdc systems inc,58806.0,04/03/2013,non-competitive,,CAD
2234,8160,"Shelter, Support & Housing Administration",Temporary emergency accommodation required to house the evacuees of 914 Yonge Street.,town inn suites,200000.0,03/26/2013,non-competitive,,CAD
2235,8142,Engineering & Construction Services - Capital Works Delivery,"Emergency repair work of Norfield Crescent Culvert over Berry Creek, 0.1km south of Shendale Drive between Albion and Islington Avenue.  ",anscon contracting inc,184890.36,03/21/2013,non-competitive,,CAD
2236,8154,Solid Waste Management Services,"To cover the cost of processing 7 loads, 154.805 tonnes of leaf and yard waste material during the period of January 1-9, 2013.",walker environmental group inc,7535.91,03/08/2013,non-competitive,,CAD
2237,8136,Municipal Licensing & Standards,For repairs at 49 Winnifred Avenue as ordered by the Municipal Licensing & Standards Division.,alpine roofing,11000.0,03/08/2013,non-competitive,,CAD
2238,8157,Toronto Water,For the emergency road repair and restoration for Glenwood Crescent as a result of a water main break.,il duca contracting inc,87935.0,03/04/2013,non-competitive,,CAD
2239,8155,Toronto Building,"To remove and dispose of two (2) signs, close to the Gardiner Expressway; Project 200 Manitoba Removal.",four by eight sign services inc,10200.0,03/05/2013,non-competitive,,CAD
2240,8138,Toronto Water,"For the contract administration of the Highland Creek Treatment Plant Digester Gas Supply System Upgrades, Phase III B.",charles g turner  associates ltd,126474.55,03/05/2013,non-competitive,,CAD
2241,8153,Legal Services,For the provision of Legal Services in connection with the sale of the City's interest in Enwave.,cassels brock  blackwell llp in trust,82012.9,02/14/2013,non-competitive,,CAD
2242,8152,Solid Waste Management Services,For the provision of 407 ETR - Express Toll Route Services on an as required basis.,407 etr  express toll route,78500.0,01/28/2013,non-competitive,,CAD
2243,8149,Toronto Water,For the emergency cleanup services in the watercourse at McNicoll Avenue south to Finch Avenue.,accuworx inc,142778.47,03/05/2013,non-competitive,,CAD
2244,8148,Accounting Services,To provide annual Maintenance and Support for the XiBuy (Xponential) system.,wns north america inc,22000.0,02/14/2013,non-competitive,,CAD
2246, 	 Doc2865732055,Transportation Services,Request for Tender for Hot-in-Place Asphalt Patching Area 2 (21TR-OM-122-A2-TR),aqua tech solutions inc,2196566.0,,competitive,04/28/2021,CAD
2247,3031373392,- Choose one -,"Midland Avenue – Road Reconstruction, Road Resurfacing, Watermain Replacement and Water Services from Sheppard Avenue Ea",,11110286.55,,competitive,10/27/2021,CAD
2248,3037797867,Engineering & Construction Services - Capital Works Delivery,Road Reconstruction on Kingston Road from Deep Dene Drive to Centennial Road.,midome construction services ltd,5328400.0,,competitive,09/23/2021,CAD
2249,Doc2854052882 / 53-2021,Transportation Services,"PERMANENT REPAIRS TO UTILITY CUTS ON ARTERIAL, COLLECTOR AND LOCAL ROADS. CITY OF TORONTO, NORTH YORK DISTRICT WARDS 15,",vaughan paving ltd,3051400.0,,competitive,04/27/2021,CAD
2250,Doc2896836643,Transportation Services,Request for Tender for Hot-in-Place Asphalt Patching Area 1 (21TR-OM-108-A1-TR),aqua tech solutions inc,657800.0,,competitive,06/16/2021,CAD
2251,# Doc2945185869,Transportation Services,"Request for Tenders for Resurfacing on the Don Valley Parkway, City of Toronto",d crupi  sons limited,1586799.0,,competitive,06/10/2021,CAD
2252,23-2021 (Doc2821040966 ),Engineering & Construction Services - Engineering Services,"Rehabilitation of Bridge Located at 133 Islington Avenue over Metrolinx Rail, Toronto  ",grascan construction ltd,7271250.0,,competitive,04/07/2021,CAD
2254,Doc 3089746394 ,Engineering & Construction Services - Capital Works Delivery,Overlea Boulevard Bridge over West Don River Interim Repair (ID 315),,7611491.78,,competitive,10/27/2021,CAD
2255,Doc2871663339,Transportation Services,Request for Tender for Chipping loose concrete from the Frederick G. Gardiner Expressway(21TR-OM-204-TEY-TC),sanscon construction limited,874512.7,,competitive,06/08/2021,CAD
2256,Doc2881054741,Transportation Services,Request for Tender for Minor Bridge Repairs Scarborough District (21TR-OM-105-SC-TB),aqua tech solutions inc,595830.0,,competitive,06/16/2021,CAD
2257,Doc2933501834#104-2021,Transportation Services,Request for Tenders for Minor Bridge Repairs in the Toronto & East York District.,aqua tech solutions inc,235710.0,,competitive,06/09/2021,CAD
2258, Doc2982722772(21TR-OM-120-SC-TU),Transportation Services,"Request for Tender for The Permanent Restoration of Utility Cuts, Maintenance Repairs and Road Work (21TR-OM-120-SC-TU)",ptr paving inc,400838.35,,competitive,07/26/2021,CAD
2260,2955171217,"Parks, Forestry & Recreation",park improvements,orin contractors corp,763000.0,,competitive,09/30/2021,CAD
2261,Doc2219202727 / nRFP No. 1201-20-5001,Environment & Energy Office,Solar Photovoltaic (PV) Rooftop and Carport Systems,moose power inc,1777694.34,,competitive,09/23/2021,CAD
2262,Doc2616795118 ,Real Estate Services,Construction of New Fleet Maintenance Facility,century group inc,34643115.15,,competitive,06/10/2021,CAD
2263,Doc2639396991,Real Estate Services,"Construction Services for Building Capital Improvements at 1535 Albion Road, EMS Station 12",,621916.2,,competitive,02/25/2021,CAD
2264,Doc2641626735 (204-2020),"Parks, Forestry & Recreation",Park Renovation,mopal construction ltd,968150.0,,competitive,03/23/2021,CAD
2266,Doc2711670400,Engineering & Construction Services - Engineering Services,"Road Resurfacing on Spanbridge Road, St. Dennis Dr and Wynford Dr; Road Reconstruction on Linkwood Ln and Wynford Dr R",,3507882.0,,competitive,03/15/2021,CAD
2267,Doc2780356240,Transportation Services," Eglinton Avenue West between Jane Street and Glenvalley Drive - Multi-Use Pathway, Sidewalk and Bus Bay Construction.",midome construction services ltd,1936599.84,,competitive,06/05/2021,CAD
2269,Doc2790015767,Engineering & Construction Services - Engineering Services,Major Road Resurfacing on Mt.Pleasant Road from Dawlish Avenue to Roehampton Ave.,d crupi and sons,1926352.73,,competitive,04/27/2021,CAD
2270,DOC2828021446 (33-2021),Engineering & Construction Services - Capital Works Delivery,Wet Weather Flow Reduction in the Scott Street Pumping Station Service Area – Sanitary and Storm Sewers and MHs Rehab,capital sewer services inc,2918563.0,,competitive,05/12/2021,CAD
2271,Doc2857224051/48-2021,Transportation Services,"Minor Bridge Repairs, Bridge Deck Flushing, Chipping Lose Concrete from Bridges and Retaining Wall Repairs Etobicoke Yor",rafat general contractor inc,969775.0,,competitive,05/18/2021,CAD
2272,Doc2869072368,"Parks, Forestry & Recreation","Building Envelope Repairs, Foundation Waterproofing and Roof and Site Drainage Repairs",ontario ltd oa trans canada construction,1126900.0,,competitive,07/30/2021,CAD
2273,Doc2906322747,"Parks, Forestry & Recreation","Request for Tenders - State of Good Repair work at Earl Bales Park Amphitheatre at 4169 Bathurst Street, Toronto M3H 3P7",brook restoration ltd,4138252.0,,competitive,11/24/2021,CAD
2274,DOC2922580587 (101-2021),Engineering & Construction Services - Capital Works Delivery,"Watermain & Water service Replacement, Road Resurfacing and Intersections modification Work (Jarvis St)",2489960 ontario inc,9872500.0,,competitive,05/26/2021,CAD
2275,Doc2929867241,"Parks, Forestry & Recreation",Fenside Arena - Roofing Repairs,trio roofing systems inc,652800.0,,competitive,08/09/2021,CAD
2276,Doc2951365301,"Parks, Forestry & Recreation",State of Good Repair at Gord and Irene Risk Community Centre,martinway contracting ltd,1472813.0,,competitive,11/05/2021,CAD
2277,DOC2951402864 (83-2021),Engineering & Construction Services - Capital Works Delivery,Watermain and Road Construction - Various Streets – Etobicoke-York District ,sanscon construction ltd,8641211.0,,competitive,07/28/2021,CAD
2278,DOC2959483665 (102-2021),Toronto Water,Full Length Trenchless Rehabilitation of Large Diameter Circular and Non-Circular Gravity Sewers and Related Works,clean water works inc,3071650.0,,competitive,08/25/2021,CAD
2279,Doc2962047194,Real Estate Services,"Request for Tenders for  Rehabilitation of Exterior Wall of  Building #8 & #9 1116 King St.,Toronto, ON",sanscon construction limited,224400.0,,competitive,09/21/2021,CAD
2282,Doc3015166741,Engineering & Construction Services - Engineering Services,Scarborough Transfer Station Source Separated Recyclable Materials (SSRM) Bunker Replacement,,6611965.0,,competitive,09/22/2021,CAD
2283,Doc3025923271,Transportation Services,The permanent restoration of utility cuts and maintenance repairs of roads.,ptr paving inc,1197650.0,,competitive,09/07/2021,CAD
2284,Doc3029174020,Engineering & Construction Services - Engineering Services,"Watermain Replacement on Chartwell Road (Road Resurfacing), Dayton Avenue (Road Reconstruction), Inverness Avenue (Road ",,0.0,,competitive,10/25/2021,CAD
2285,DOC3029521101,Engineering & Construction Services - Capital Works Delivery,Watermain and Substandard Water Service Replacement and Road Resurfacing at Various Location (21ECS-LU-09SU),2489960 ontario inc,12149968.0,,competitive,09/01/2021,CAD
2286,Doc3032617265,"Parks, Forestry & Recreation",New North East Scarborough Community Recreation Centre and Joyce Trimmer Park Improvements,aquicon construction co ltd,78011400.0,,competitive,01/31/2022,CAD
2287,Doc3092241145,"Parks, Forestry & Recreation",Request for Tender - Supply and Construction of Tennis Courts at Broadlands Park ,locpave construction ltd,768900.0,,competitive,01/26/2022,CAD
2288,Doc3092490224,Solid Waste Management Services,"Supply And Installation Of Heating, Ventilation And Air Conditioning (Hvac) System Replacement,  Electrical Upgrades And",lcd mechanical inc,1415729.25,,competitive,12/03/2021,CAD
2291,Doc2722421358 (21-2021),Solid Waste Management Services,"Demolition, Construction, and Salvage of Material Recovery Sorting Equipment and Other Upgrades to the Dufferin Transfer",brook restoration ltd,3722786.0,,competitive,08/26/2021,CAD
2294,Doc2858006251 (51-2021),Solid Waste Management Services,Replacement of Exhaust Fan and Boiler Controls at Commissioners Street Transfer Station,ainsworth inc,249018.68,,competitive,08/26/2021,CAD
2298,Doc2938303660,Solid Waste Management Services,Disco Transfer Station – Site Improvements,,2051025.0,,competitive,10/18/2021,CAD
2299,Doc3157941602,"Parks, Forestry & Recreation",Ledbury Community Centre State-of-Good Repair,joe pace  sons contracting inc,2185440.0,,competitive,12/15/2021,CAD
2300, Doc2982394489,Real Estate Services,"Request For Tender for Mechanical Equipment Upgrades At North York Civic Centre – 5100  Yonge Street, Toronto",lcd mechanical inc,894880.0,,competitive,08/18/2021,CAD
2301, Doc2982394489,Real Estate Services,"Request For Tender for Mechanical Equipment Upgrades At North York Civic Centre – 5100  Yonge Street, Toronto",lcd mechanical inc,894880.0,,competitive,09/30/2021,CAD
2302,Doc2681010301,"Parks, Forestry & Recreation","Request For Tender - Malvern and Heron Park Community Centre, Chiller Replacement pre-qualified under RSFQ 3907-20-5019",joe pace  sons contracting inc,1809000.0,,competitive,02/16/2021,CAD
2303,Doc2725425226,"Parks, Forestry & Recreation",Request for Tenders for  Rivercrest AIR Tennis Court-Rink Concrete Pad Replacement State of Good Repair,joe pace  sons,1836300.0,,competitive,07/07/2021,CAD
2304,Doc2798734732 ,"Parks, Forestry & Recreation","Request for Tenders for  Park Lawn and Long Branch Arena, Chiller Replacement This tender is open to firms pre-qualified",frank pellegrino gen cont ltd,1441900.0,,competitive,04/28/2021,CAD
2305,Doc2891355315,"Parks, Forestry & Recreation",Tennis Court/Rink Pad Improvements,frank pellegrino general contracting ltd,2091857.0,,competitive,07/13/2021,CAD
2306, Doc2908215081/ 78-2021,Economic Development & Culture,"The supply, manufacture, delivery, assembly and installation of a new parkette in the Mount Dennis Business Improvement ",csl group ltd,148545.65,,competitive,06/04/2021,CAD
2308,Doc2780898047,"Parks, Forestry & Recreation",Request For Tender - Lower Don Trail Phase 2 Improvements ,pine valley corp,7544822.02,,competitive,07/22/2021,CAD
2311, Doc3003119782,Engineering & Construction Services - Engineering Services,Road Reconstruction and Sidewalk Construction at Attwell Drive from Disco Road to Carlingview Drive,sanscon construction ltd,2236977.0,,competitive,07/28/2021,CAD
